8.500000000000000000e+01 2.600000000000000000e+02
1.250000000000000000e+02 2.400000000000000000e+02
1.200000000000000000e+02 2.400000000000000000e+02
1.150000000000000000e+02 2.400000000000000000e+02
1.100000000000000000e+02 2.400000000000000000e+02
1.050000000000000000e+02 2.400000000000000000e+02
1.000000000000000000e+02 2.400000000000000000e+02
9.500000000000000000e+01 2.400000000000000000e+02
9.000000000000000000e+01 2.400000000000000000e+02
8.500000000000000000e+01 2.400000000000000000e+02
1.250000000000000000e+02 2.200000000000000000e+02
1.200000000000000000e+02 2.200000000000000000e+02
1.150000000000000000e+02 2.200000000000000000e+02
1.100000000000000000e+02 2.200000000000000000e+02
1.050000000000000000e+02 2.200000000000000000e+02
1.000000000000000000e+02 2.200000000000000000e+02
9.500000000000000000e+01 2.200000000000000000e+02
9.000000000000000000e+01 2.200000000000000000e+02
8.500000000000000000e+01 2.200000000000000000e+02
1.200000000000000000e+02 2.000000000000000000e+02
1.150000000000000000e+02 2.000000000000000000e+02
1.100000000000000000e+02 2.000000000000000000e+02
1.050000000000000000e+02 2.000000000000000000e+02
1.000000000000000000e+02 2.000000000000000000e+02
9.500000000000000000e+01 2.000000000000000000e+02
9.000000000000000000e+01 2.000000000000000000e+02
8.500000000000000000e+01 2.000000000000000000e+02
1.200000000000000000e+02 1.800000000000000000e+02
1.150000000000000000e+02 1.800000000000000000e+02
1.100000000000000000e+02 1.800000000000000000e+02
1.050000000000000000e+02 1.800000000000000000e+02
1.000000000000000000e+02 1.800000000000000000e+02
9.500000000000000000e+01 1.800000000000000000e+02
9.000000000000000000e+01 1.800000000000000000e+02
8.500000000000000000e+01 1.800000000000000000e+02
1.200000000000000000e+02 1.600000000000000000e+02
1.150000000000000000e+02 1.600000000000000000e+02
1.100000000000000000e+02 1.600000000000000000e+02
1.050000000000000000e+02 1.600000000000000000e+02
1.000000000000000000e+02 1.600000000000000000e+02
9.500000000000000000e+01 1.600000000000000000e+02
9.000000000000000000e+01 1.600000000000000000e+02
8.500000000000000000e+01 1.600000000000000000e+02
1.150000000000000000e+02 1.400000000000000000e+02
1.100000000000000000e+02 1.400000000000000000e+02
1.050000000000000000e+02 1.400000000000000000e+02
1.000000000000000000e+02 1.400000000000000000e+02
9.500000000000000000e+01 1.400000000000000000e+02
9.000000000000000000e+01 1.400000000000000000e+02
8.500000000000000000e+01 1.400000000000000000e+02
1.150000000000000000e+02 1.200000000000000000e+02
1.100000000000000000e+02 1.200000000000000000e+02
1.050000000000000000e+02 1.200000000000000000e+02
1.000000000000000000e+02 1.200000000000000000e+02
9.500000000000000000e+01 1.200000000000000000e+02
9.000000000000000000e+01 1.200000000000000000e+02
8.500000000000000000e+01 1.200000000000000000e+02
1.150000000000000000e+02 1.000000000000000000e+02
1.100000000000000000e+02 1.000000000000000000e+02
1.050000000000000000e+02 1.000000000000000000e+02
1.000000000000000000e+02 1.000000000000000000e+02
9.500000000000000000e+01 1.000000000000000000e+02
9.000000000000000000e+01 1.000000000000000000e+02
8.500000000000000000e+01 1.000000000000000000e+02
