5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02 5.705000000000000000e+02
5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02 5.755000000000000000e+02
5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02 5.805000000000000000e+02
5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02 5.855000000000000000e+02
5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02 5.905000000000000000e+02
5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02 5.955000000000000000e+02
6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02 6.005000000000000000e+02
6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02 6.055000000000000000e+02
6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02 6.105000000000000000e+02
6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02 6.155000000000000000e+02
