618116.584908 3454799.26538 4.904
618134.168035 3454793.59959 4.904
618150.014316 3454786.87366 4.904
618169.311192 3454779.35023 4.907
618216.374632 3454761.70397 4.882
618221.641816 3454759.13355 4.882
618242.386198 3454747.87263 4.882
618293.775008 3454721.95916 4.903
618343.93572 3454692.37116 4.882
618380.100486 3454668.2847 4.877
618465.827303 3454608.99195 4.918
618472.302449 3454604.1123 4.878
618478.335005 3454599.53431 4.878
618488.397819 3454591.61947 4.878
618521.605243 3454567.1285 4.885
618528.717758 3454563.09233 4.885
618539.383489 3454555.53742 4.885
618587.799554 3454514.37192 4.852
618588.832137 3454513.44508 4.852
618601.399416 3454503.68162 4.886
618611.680623 3454493.40925 4.886
618632.716359 3454474.80257 4.878
618662.350566 3454449.28682 4.878
618675.56353 3454438.22058 4.865
618689.864979 3454425.52199 4.865
618716.968374 3454403.51803 4.889
618722.452193 3454398.05126 4.889
618729.154065 3454392.20798 4.889
618733.4365 3454388.47452 4.889
618736.042968 3454386.77564 4.889
618737.795106 3454385.06713 4.889
618744.748766 3454377.43338 4.872
618750.422217 3454370.73297 4.872
618752.366184 3454369.00804 4.872
618755.562231 3454366.01497 4.872
618757.697604 3454363.60461 4.872
618763.607265 3454357.91037 4.872
618776.023375 3454347.42064 4.872
618788.219041 3454334.53117 4.867
618800.647379 3454323.66993 4.867
618823.941986 3454301.679 4.896
618824.346672 3454301.20039 4.896
618832.515381 3454294.17509 4.896
618842.155707 3454282.70635 4.896
618848.152774 3454277.0596 4.896
618853.486285 3454272.18587 4.882
618860.325025 3454262.01425 4.882
618865.891891 3454256.98519 4.882
618874.955681 3454249.90498 4.882
618886.668789 3454241.58172 4.882
618895.41088 3454232.58378 4.897
618900.510673 3454227.19639 4.897
618903.930801 3454224.8749 4.897
618906.532704 3454222.1725 4.897
618911.42711 3454216.58766 4.897
618913.878371 3454214.49683 4.897
618915.718292 3454212.79863 4.897
618919.842008 3454209.69529 4.886
618921.639478 3454208.21962 4.886
