618252.628361 3454743.15597 4.882
618256.833858 3454741.97669 4.903
618272.280731 3454734.56815 4.903
618289.769869 3454725.20343 4.903
618305.059354 3454715.46094 4.882
618314.197236 3454710.95493 4.882
618341.943399 3454693.43591 4.882
618342.698101 3454693.07272 4.882
618354.118048 3454685.17303 4.877
618365.160869 3454677.43635 4.877
618378.959506 3454668.913 4.877
618410.852314 3454646.95286 4.91
618439.024859 3454628.47254 4.918
618454.093854 3454617.77072 4.918
618457.469604 3454615.11409 4.918
618473.746076 3454602.84628 4.878
618516.147865 3454572.39124 4.885
618552.751132 3454544.18473 4.885
618583.700805 3454518.82297 4.852
618658.865662 3454452.40675 4.878
618664.721669 3454447.2136 4.878
618665.164476 3454446.89338 4.878
618690.423659 3454424.8407 4.865
618699.810319 3454416.7233 4.865
618702.020824 3454415.43809 4.865
618711.088683 3454408.68299 4.889
618739.656164 3454382.90456 4.889
618743.808624 3454378.65859 4.872
618751.147845 3454370.1186 4.872
618751.737215 3454369.54915 4.872
618758.814437 3454361.5823 4.872
618789.788085 3454333.48032 4.867
618805.970825 3454316.85408 4.867
618814.097708 3454309.99555 4.867
618851.970187 3454273.49748 4.882
618854.547373 3454270.85983 4.882
618882.551609 3454244.81522 4.882
618896.867943 3454230.84409 4.897
618913.677073 3454214.64322 4.897
618937.421701 3454191.03155 4.886
619274.115554 3454061.2708 4.89
619326.714712 3454017.87941 4.874
619395.024117 3453959.55794 4.871
619423.303735 3453935.47838 4.867
619433.833439 3453924.54056 4.867
619440.979587 3453919.01867 4.867
619445.403453 3453915.52868 4.867
619452.547788 3453908.05549 4.878
619466.451685 3453897.46262 4.878
619485.050181 3453877.12018 4.866
619497.438685 3453864.25225 4.866
619507.694512 3453853.53441 4.866
619511.318879 3453850.12828 4.866
619521.517195 3453836.03687 4.895
619532.084461 3453826.02876 4.895
619534.583141 3453823.29746 4.895
619540.025053 3453817.36603 4.895
619561.598574 3453796.67653 4.873
619563.625163 3453794.72967 4.873
619568.556291 3453790.88311 4.873
619576.264067 3453780.9262 4.873
619580.258807 3453775.85178 4.873
619598.809854 3453752.69358 4.878
619631.778123 3453714.57214 4.896
619665.052803 3453668.48191 4.864
619669.250318 3453663.14037 4.864
619672.000663 3453659.35268 4.864
619708.720843 3453598.93661 4.904
619774.365071 3453471.32604 4.863
619789.949676 3453438.73111 4.846
619820.544953 3453374.8728 4.846
619830.420729 3453349.89729 4.859
619851.342469 3453304.50331 4.865
619887.972258 3453221.34973 4.848
619895.566812 3453203.1592 4.848
619919.021709 3453154.17967 4.863
619934.893186 3453121.71828 4.871
619949.923359 3453088.80132 4.866
619960.313158 3453070.63338 4.866
619979.438608 3453044.20232 4.858
620006.584905 3453000.75646 4.862
620044.746651 3452956.46985 4.859
620073.527659 3452922.39962 4.859
620079.205422 3452914.76143 4.867
620099.974877 3452896.89779 4.867
620112.9492 3452884.65045 4.867
620118.142123 3452878.91157 4.853
620128.008482 3452870.96809 4.853
620141.601532 3452861.19946 4.853
620147.896523 3452857.57312 4.853
620153.363402 3452853.02674 4.853
620155.560061 3452850.19921 4.853
620165.885558 3452845.42021 4.864
620179.673445 3452838.18122 4.864
620186.428204 3452832.06066 4.864
620196.932313 3452821.42988 4.864
620203.550173 3452817.50992 4.864
620206.939346 3452815.86677 4.864
620215.520397 3452811.38383 4.867
620220.627689 3452809.6581 4.867
620247.59266 3452794.82951 4.867
620273.890352 3452783.18975 4.866
620328.081793 3452760.04016 4.86
620386.236553 3452739.54713 4.837
620399.739517 3452733.50381 4.837
620418.598564 3452728.43233 4.837
620460.084198 3452709.41239 4.843
620485.810421 3452705.18149 4.864
620500.095597 3452704.77807 4.864
620507.399406 3452703.04972 4.864
620515.069208 3452702.14324 4.864
620537.541978 3452700.25394 4.864
620550.917882 3452702.53481 4.846
620553.345378 3452703.27807 4.846
620563.282228 3452703.87496 4.846
620573.78542 3452703.83721 4.846
620585.63791 3452703.84279 4.846
620596.226767 3452699.81056 4.846
620608.699833 3452693.04952 4.862
620617.479711 3452685.17766 4.862
620618.041478 3452684.24563 4.862
620620.696175 3452682.58491 4.862
620627.126596 3452681.80369 4.862
620631.248784 3452681.02392 4.862
620634.533197 3452679.47263 4.862
620637.71347 3452677.94802 4.862
620643.196527 3452672.71447 4.862
620647.00461 3452672.86029 4.862
620653.070365 3452673.23639 4.862
620660.376449 3452669.22237 4.835
620665.197361 3452668.80372 4.835
620667.529018 3452668.849 4.835
620674.252812 3452668.9539 4.835
620684.555951 3452664.7698 4.835
620690.021572 3452660.36306 4.835
621085.765844 3452756.99572 4.791
621119.026685 3452753.91223 4.791
621130.347479 3452751.5336 4.791
621167.812533 3452743.32305 4.817
621290.566529 3452723.59674 4.795
621315.171562 3452716.19569 4.795
621321.030365 3452715.12027 4.795
621337.896305 3452711.17036 4.801
621391.173599 3452696.22029 4.83
621442.623899 3452681.11006 4.839
621509.147263 3452660.32932 4.827
621560.526904 3452652.06693 4.822
621601.851603 3452645.13824 4.822
621626.60149 3452641.14042 4.832
621648.121483 3452638.10886 4.832
621669.771927 3452636.23105 4.828
621696.872343 3452629.26855 4.828
621733.33159 3452621.09481 4.835
621746.615155 3452618.22846 4.835
621747.815833 3452618.00074 4.835
621759.152168 3452615.688 4.835
621764.411425 3452615.35853 4.864
621773.11896 3452614.5207 4.864
621791.007432 3452614.03989 4.864
621817.424429 3452613.00729 4.845
621841.024589 3452612.44394 4.845
621858.851836 3452611.04264 4.845
621870.337028 3452611.05471 4.817
621880.159128 3452611.91168 4.817
621900.307936 3452610.74173 4.817
621913.248853 3452611.26316 4.817
621921.077572 3452613.89973 4.821
621922.171431 3452613.93097 4.821
621922.411863 3452613.85942 4.821
621928.510632 3452613.45612 4.821
621933.616038 3452613.99839 4.821
621945.593432 3452613.5795 4.821
621958.24691 3452615.47285 4.821
621970.986161 3452616.85616 4.821
621986.757076 3452619.22235 4.832
621998.547465 3452622.5367 4.832
622002.589931 3452624.51623 4.832
622006.869987 3452625.29056 4.832
622008.853748 3452625.72238 4.832
622019.835859 3452627.10398 4.832
622030.4199 3452629.75397 4.832
622039.536033 3452635.70415 4.848
622052.577424 3452637.20256 4.848
622057.770286 3452639.15827 4.848
622061.714277 3452639.98448 4.848
622067.217461 3452640.6615 4.848
622072.303554 3452641.49166 4.848
622079.713152 3452643.76112 4.848
622091.772222 3452648.00788 4.848
622104.433142 3452652.01075 4.835
622115.780139 3452655.67318 4.835
622127.453378 3452659.44163 4.835
622140.819673 3452665.98011 4.835
622151.025569 3452671.61782 4.822
622161.41832 3452680.42624 4.822
622168.740333 3452687.48935 4.822
622180.219135 3452696.31038 4.822
622191.205397 3452705.59032 4.832
622201.793158 3452712.04089 4.832
622212.934244 3452721.74078 4.832
622223.69577 3452731.79866 4.832
622231.231159 3452738.36254 4.832
622235.039352 3452748.13532 4.832
622239.596372 3452758.76236 4.832
622244.6889 3452772.10885 4.832
622250.347351 3452787.61763 4.821
622254.141972 3452804.06185 4.821
622260.869118 3452822.45423 4.821
622268.847819 3452850.68266 4.814
622269.310156 3452853.51276 4.814
622270.362162 3452859.2116 4.814
622274.633881 3452870.32783 4.814
622280.238808 3452884.9347 4.814
622284.45114 3452894.28477 4.817
622289.27059 3452903.62332 4.817
622294.419813 3452910.01087 4.817
622296.971824 3452916.52624 4.817
622301.718938 3452922.46313 4.817
622305.426285 3452929.21491 4.817
622305.868977 3452934.4235 4.817
622306.636158 3452937.82396 4.817
622307.339456 3452940.53606 4.835
622308.901106 3452943.61123 4.835
622309.936666 3452946.59666 4.835
622310.144089 3452947.30524 4.835
622312.893567 3452954.00875 4.835
622316.269594 3452959.02841 4.835
622319.413186 3452969.62049 4.835
622324.285228 3452979.23843 4.835
622328.401222 3452988.62457 4.835
622333.242175 3452997.48022 4.841
622338.982583 3453004.53439 4.841
622347.303746 3453012.87294 4.841
622353.456912 3453019.45804 4.841
622363.337525 3453025.55678 4.841
622371.747153 3453031.09025 4.837
622386.074994 3453036.61813 4.837
622397.462071 3453038.85041 4.837
622405.710357 3453041.08339 4.837
622414.591771 3453043.12861 4.837
622418.608848 3453046.58542 4.835
622420.654448 3453048.5605 4.835
622421.655029 3453048.36771 4.835
622425.914493 3453049.52294 4.835
622428.658399 3453051.1995 4.835
622430.759038 3453053.24956 4.835
622434.426368 3453055.18772 4.835
622436.912582 3453057.04713 4.835
622437.836205 3453057.97776 4.835
622441.247661 3453060.62844 4.835
622447.457533 3453063.70191 4.835
622457.319376 3453070.72043 4.837
622467.484136 3453076.41375 4.837
622471.056158 3453078.30437 4.837
622484.208359 3453086.02091 4.837
622505.035771 3453093.7338 4.837
622523.598661 3453103.87346 4.83
622543.467824 3453113.6288 4.83
622548.976885 3453114.46412 4.83
622550.929665 3453115.49038 4.83
622553.066182 3453118.57226 4.836
622560.626496 3453127.75701 4.836
622572.462996 3453135.9694 4.836
622578.046543 3453140.01132 4.836
622590.980469 3453148.62677 4.823
622604.29773 3453159.9878 4.823
622611.10771 3453162.95687 4.823
622623.516312 3453170.04237 4.823
622644.869399 3453182.65851 4.823
622660.640466 3453191.10266 4.823
622668.834336 3453199.36568 4.823
622677.543596 3453203.83431 4.838
622685.767568 3453208.13933 4.838
622697.159978 3453214.69275 4.838
622703.65805 3453217.0078 4.838
622709.758365 3453219.18813 4.838
622712.094657 3453219.51269 4.838
622713.969331 3453219.01418 4.838
622712.681388 3453219.1943 4.838
622712.222641 3453219.4956 4.838
622709.91683 3453217.92627 4.838
622709.829696 3453219.23542 4.838
622710.79134 3453218.27097 4.838
618131.476501 3454814.28071 4.904
618138.872706 3454811.97573 4.904
618149.578107 3454807.95176 4.904
618168.380878 3454801.7608 4.904
618187.865537 3454797.42658 4.907
618195.833181 3454795.43468 4.907
618224.742814 3454787.3317 4.907
618269.541303 3454770.85887 4.882
618275.414514 3454767.65416 4.882
618299.062011 3454757.42019 4.903
618306.874154 3454754.34878 4.903
618400.938429 3454711.21471 4.877
618531.115688 3454621.04421 4.878
618564.100332 3454597.19201 4.885
618570.294088 3454592.48579 4.885
618581.564381 3454581.5927 4.852
618611.522935 3454557.01894 4.852
618632.646744 3454536.96374 4.886
618642.334104 3454527.66034 4.886
618653.982451 3454517.24545 4.886
618655.48967 3454516.00805 4.886
