4464
4.379270009990009704e+00 -1.147488901960784347e+01
4.379270009990009704e+00 -1.147488901960784347e+01
4.379270009990009704e+00 -8.542263137254902716e+00
4.379270009990009704e+00 -8.542263137254902716e+00
4.379270009990009704e+00 -5.609637254901961079e+00
4.379270009990009704e+00 -5.609637254901961079e+00
4.379270009990009704e+00 -2.677011372549019441e+00
4.379270009990009704e+00 -2.677011372549019441e+00
4.379270009990009704e+00 2.556145098039213082e-01
4.379270009990009704e+00 2.556145098039213082e-01
4.379270009990009704e+00 3.188240392156862058e+00
4.379270009990009704e+00 3.188240392156862058e+00
4.379270009990009704e+00 6.120866274509804583e+00
4.379270009990009704e+00 6.120866274509804583e+00
4.379270009990009704e+00 9.053492156862745333e+00
4.379270009990009704e+00 9.053492156862745333e+00
4.379270009990009704e+00 1.198611803921568608e+01
4.379270009990009704e+00 1.198611803921568608e+01
6.130978013986013941e+00 -1.147488901960784347e+01
6.130978013986013941e+00 -1.147488901960784347e+01
6.130978013986013941e+00 -8.542263137254902716e+00
6.130978013986013941e+00 -8.542263137254902716e+00
6.130978013986013941e+00 -5.609637254901961079e+00
6.130978013986013941e+00 -5.609637254901961079e+00
6.130978013986013941e+00 -2.677011372549019441e+00
6.130978013986013941e+00 -2.677011372549019441e+00
6.130978013986013941e+00 2.556145098039213082e-01
6.130978013986013941e+00 2.556145098039213082e-01
6.130978013986013941e+00 3.188240392156862058e+00
6.130978013986013941e+00 3.188240392156862058e+00
6.130978013986013941e+00 6.120866274509804583e+00
6.130978013986013941e+00 6.120866274509804583e+00
6.130978013986013941e+00 9.053492156862745333e+00
6.130978013986013941e+00 9.053492156862745333e+00
6.130978013986013941e+00 1.198611803921568608e+01
6.130978013986013941e+00 1.198611803921568608e+01
7.882686017982018178e+00 -1.147488901960784347e+01
7.882686017982018178e+00 -1.147488901960784347e+01
7.882686017982018178e+00 -8.542263137254902716e+00
7.882686017982018178e+00 -8.542263137254902716e+00
7.882686017982018178e+00 -5.609637254901961079e+00
7.882686017982018178e+00 -5.609637254901961079e+00
7.882686017982018178e+00 -2.677011372549019441e+00
7.882686017982018178e+00 -2.677011372549019441e+00
7.882686017982018178e+00 2.556145098039213082e-01
7.882686017982018178e+00 2.556145098039213082e-01
7.882686017982018178e+00 3.188240392156862058e+00
7.882686017982018178e+00 3.188240392156862058e+00
7.882686017982018178e+00 6.120866274509804583e+00
7.882686017982018178e+00 6.120866274509804583e+00
7.882686017982018178e+00 9.053492156862745333e+00
7.882686017982018178e+00 9.053492156862745333e+00
7.882686017982018178e+00 1.198611803921568608e+01
7.882686017982018178e+00 1.198611803921568608e+01
9.634394021978021527e+00 -1.147488901960784347e+01
9.634394021978021527e+00 -1.147488901960784347e+01
9.634394021978021527e+00 -8.542263137254902716e+00
9.634394021978021527e+00 -8.542263137254902716e+00
9.634394021978021527e+00 -5.609637254901961079e+00
9.634394021978021527e+00 -5.609637254901961079e+00
9.634394021978021527e+00 -2.677011372549019441e+00
9.634394021978021527e+00 -2.677011372549019441e+00
9.634394021978021527e+00 2.556145098039213082e-01
9.634394021978021527e+00 2.556145098039213082e-01
9.634394021978021527e+00 3.188240392156862058e+00
9.634394021978021527e+00 3.188240392156862058e+00
9.634394021978021527e+00 6.120866274509804583e+00
9.634394021978021527e+00 6.120866274509804583e+00
9.634394021978021527e+00 9.053492156862745333e+00
9.634394021978021527e+00 9.053492156862745333e+00
9.634394021978021527e+00 1.198611803921568608e+01
9.634394021978021527e+00 1.198611803921568608e+01
1.138610202597402576e+01 -1.147488901960784347e+01
1.138610202597402576e+01 -1.147488901960784347e+01
1.138610202597402576e+01 -8.542263137254902716e+00
1.138610202597402576e+01 -8.542263137254902716e+00
1.138610202597402576e+01 -5.609637254901961079e+00
1.138610202597402576e+01 -5.609637254901961079e+00
1.138610202597402576e+01 -2.677011372549019441e+00
1.138610202597402576e+01 -2.677011372549019441e+00
1.138610202597402576e+01 2.556145098039213082e-01
1.138610202597402576e+01 2.556145098039213082e-01
1.138610202597402576e+01 3.188240392156862058e+00
1.138610202597402576e+01 3.188240392156862058e+00
1.138610202597402576e+01 6.120866274509804583e+00
1.138610202597402576e+01 6.120866274509804583e+00
1.138610202597402576e+01 9.053492156862745333e+00
1.138610202597402576e+01 9.053492156862745333e+00
1.138610202597402576e+01 1.198611803921568608e+01
1.138610202597402576e+01 1.198611803921568608e+01
1.313781002997003000e+01 -1.147488901960784347e+01
